,id,tweet,entidad,dominio
481,1594824062442012672,🇺🇸 EEUU   Entre un 10% y 20% de personas que tuvieron COVID-19 siguen experimentando síntomas. Según los Centros para el Control y prevención de Enfermedades (CDC) las afecciones posteriores son una serie de problemas que afectan a la salud  entre recaídas y afecciones crónicas. https://t.co/r382ej06sC,COVID-19,Unified Twitter Taxonomy
482,1594820538937278464,Porfavor jóvenes y gente adulto ! Si salen y viven con adulto mayores   PÓNGASE MASCARILLA SI Están con síntomas o gripe !   Ellos caen más rápido !! Y el covid está aumentando   Gracias !,COVID-19,Unified Twitter Taxonomy
483,1594820004008153088,@anasaavedra31 @amapolamg En mi caso lo recomendarían ya que mi hija tiene fibrosis quística  sin síntomas antes de la vacuna....no sé hace test,COVID-19,Unified Twitter Taxonomy
484,1594819423050899457,Esta variante de Covid ha provocado preocupación entre los científicos  ya que se ha previsto que pueda causar una infección más fuerte que Perro del infierno y Ómicron. https://t.co/FBGQAGv18r,COVID-19,Unified Twitter Taxonomy
485,1594819164765577216,@anasaavedra31 @amapolamg Para la gripe nunca me lo han recomendado (al no tener ningún síntoma  ningún neumologo  para el covid tampoco),COVID-19,Unified Twitter Taxonomy
486,1594818342786834432,@gemmas1971 @amapolamg hay mucha gente sin síntomas con covid  antes de vacunarse es recomendable hacerse un test  y en pruebas médicas igual. Mañana me hace un test antes de mi prueba médica y yo no tengo síntomas   por poner un ejemplo.,COVID-19,Unified Twitter Taxonomy
487,1594817690019012633,@anasaavedra31 @amapolamg Entiendo que si antes de vacunarte estas perfectamente y no tienes ningún síntoma....no entiendo hacerse un test  de siempre para la vacuna de la gripe han dicho  que con fiebre no se vacuna el cual no fue el caso,COVID-19,Unified Twitter Taxonomy
488,1594814287884820480,@karkaytan @amapolamg @Catalina303162 a un primo mío con fiebre y síntomas hasta el tercer test no dio positivo al día siguiente,COVID-19,Unified Twitter Taxonomy
489,1594810054297124864,@meill_on Aún en ausencia de síntomas respiratorios puede ser viral  tipo resfriado común  covid etc pero no se puede saber con exactitud  te recomiendo acudir a consulta para que te revisen como debe ser  pero si o si iniciar tratamiento sintomático  que se resume en Paracetamol,COVID-19,Unified Twitter Taxonomy
490,1594809821680771099,@Tatoarlequinat La leche materna es de gran ayuda para prevenir infecciones  así es. Si tienen síntomas catarrales efectivamente deben usar mascarilla  higiene de manos y ventilar la casa. Evitar el tabaco también ayuda.,COVID-19,Unified Twitter Taxonomy
491,1594808783720554518,@Alexilla86 @mmfornos @CovidRespuestas Evidentemente no leyó lo que es el Long Covid  aún con síntomas leves. Hay 17 millones de Europeos con ello  en que su vida no volvió a ser la misma.,COVID-19,Unified Twitter Taxonomy
492,1594808072589160449,Les cuento  tengo un poco e' días con síntomas de covid o de dengue. No sé  que sea  tampoco quiero ir al médico a averiguar.,COVID-19,Unified Twitter Taxonomy
493,1594807233174446092,@jramonfernandez Buenas noches Dr. tenemos un bebé de 3 meses  nació prematuro de 34 semanas y nos preocupa esta ola.  La leche materna  ¿ayuda a prevenir el virus o su cara más agresiva?  ¿Deberíamos llevar mascarilla nosotros (sus padres) si notamos síntoma de resfriado?  Muchas gracias.,COVID-19,Unified Twitter Taxonomy
494,1594805945078521866,Alertan para evitar confundir síntomas de paludismo con covid 19  https://t.co/LutNbGylKE,COVID-19,Unified Twitter Taxonomy
495,1594803643487756295,@MartaCM78 Me refiero a las pruebas del covid Porque a algunos con todos los síntomas y malestares le da negativo y a personas que se sienten muy bien les da positivo.,COVID-19,Unified Twitter Taxonomy
496,1594803543189364750,@mmfornos @lueherr @CovidRespuestas Si si este virus presenta 27 síntomas distintos pero yo seguiré viviendo la vida como lo llevo haciendo todo este tiempo. Eso de que la vacuna reduce la gravedad si que está muy demostrado no hay vacunados fallecidos.el que tenga miedo que se ponga su mascarilla su vacuna y se,COVID-19,Unified Twitter Taxonomy
497,1594802973078593541,.Día 2 con un + covid en casa (otra vez). Él sigue bien  con síntomas de resfriado leve. A nosotras nos duele un poco la cabeza  aunque quizá por la tensión de estar de nuevo con esto. Rezad por nosotros para acompañarnos.  #orator #oratorteam #Covid_19  | @JaViviendo_ https://t.co/9Mv5RbEts3,COVID-19,Ongoing News Story
498,1594802537626234880,Sintomas de covid 🤡,COVID-19,Unified Twitter Taxonomy
499,1594801487208652801,Yo síntomas como tal  tenía que me levantaba con el estómago revuelto y me daban ganas de vomitar  pero pensaba que era por el madrugón de despertarme a las 6 am. Pase casi todo el mes de diciembre así  en ese plan  con mis días de 12h en zona covid trabajando  y sino  en casa +,COVID-19,Unified Twitter Taxonomy
500,1594792495032008705,Googlee mis síntomas y ahora temo por mi vida  tal vez sea COVID otra vez  o Monkeypox 😭😭😭,COVID-19,Unified Twitter Taxonomy
501,1594790909417512960,@Sashatheweimara El rebrote de #COVID19 es real  por si acaso.   Yo me hice un PCR solo para salir de dudas  porque mis síntomas no eran de #Covid_19 y resultó positivo con la carga viral más elevada posible.,COVID-19,Unified Twitter Taxonomy
502,1594790793528868864,"Los profesionales de la salud nos han enseñado a evitar nuevos contagios nos indicado cómo actuar si tenemos síntomas nos ayudan a combatir el virus y ofrecen sus servicios con la plena confianza y disposición  aunque reconocen asumen también un riesgo de contagio.",COVID-19,Unified Twitter Taxonomy
503,1594790751266807816,#SaludYVidaAGN | Los síntomas incluyen tos  dolor de garganta  fatiga  malestar general  diarrea  congestión y secreción nasal.   #COVID19   https://t.co/Y2896ijl87,COVID-19,Unified Twitter Taxonomy
504,1594790310529343497,Virus VSR: cómo diferenciarlo del covid y cuáles son sus síntomas https://t.co/BtcueeF3fb,COVID-19: Latest news updates from around the world,Events [Entity Service]
505,1594789721179394050,"🔴""INFECCIÓN PERSISTENTE ASINTOMÁTICA O LATENTE EN NIÑOS  SE DETECTÓ SARS COV-2 EN BIOPSIAS DE AMÍGDALAS O ADENOIDES EN EL 25% DE LOS NIÑOS ASINTOMÁTICOS Ninguno había experimentado signos o síntomas.  Los autores señalan: El tejido linfoide puede ser un reservorio de SARS-CoV-2” https://t.co/r9lSDf9VXB",COVID-19: Latest news updates from around the world,Events [Entity Service]
506,1594788436803723275,En dos casos (0 03 %)  se confirmó que los síntomas habían durado más de 90 días.  Diez niños fueron hospitalizados con eventos adversos graves (SAE) informados  en comparación con cero con las otras vacunas.,COVID-19,Unified Twitter Taxonomy
507,1594787815262404609,"Llegó a la conclusión de que los síntomas informados después de la vacunación con Pfizer eran ""comparables en general"" a los de otras vacunas. Vamos a ver.",Pfizer,Brand
508,1594785688221847563,"@coruense Covid forte. En Entroido leveino xenial pero desta volta ""estou poseída"" de todo. Non hai síntoma que non teña. Estou de baixa e non vexo o momento de respirar ben  de non ter dolores e de poder ir traballar. Estoume deprimindo.",COVID-19,Unified Twitter Taxonomy
509,1594785082438520832,Creo estamos pasando una nueva ola de contagios 😷 #COVID19 desde hace par días me duele el cuerpo y la garganta  y varias personas me cuentan que están con los mismos síntomas.,COVID-19,Unified Twitter Taxonomy
510,1594784401531015171,#INSPISalud Conoce los síntomas de la #COVID19 y las medidas de prevención. #JuntosPodemos https://t.co/ICwyA2QSSj,COVID-19,Unified Twitter Taxonomy
511,1594784037968961536,@EsSaludPeru Me envían a sacar prueba covid a pesar de indicar no tener las síntomas. Salgo negativo luego de dos horas de espera regreso para que pueda atender directo y me conminan a hacer una cola con 24 pacientes a cuestas. Tan inhumanos e hdp son en el Policlinico Pablo Bermudez. https://t.co/VbhZaEHIgC,COVID-19,Unified Twitter Taxonomy
512,1594783270398328834,❤️ #ECGCardioTeca 502 - 86 años  acude por mareos. Síntomas más frecuentes desde que pasó el COVID (poco sintomático). Toma un IECA para la PA. No hace controles de HTA.  👩‍⚕️https://t.co/4c34hJSCv4  #cardiotwitter #ecg @HiguerasJavier https://t.co/CPf2H9Y60U,COVID-19,Unified Twitter Taxonomy
513,1594781759274684423,Los síntomas de este tatuaje fueron peor que la vacuna del COVID 😫 Moraleja: No se hagan tatuaje cuando estén a dieta y tengan bajas las defensas,COVID-19,Unified Twitter Taxonomy
514,1594779641516068874,Entre el 10 y el 20% de la población que ha pasado el coronavirus presenta síntomas de covid persistente. ¿Cuáles son sus causas? ¿Qué tratamientos existen?  Lo hablaremos con dos expertas este miércoles 23 en el #DebatesCaixaResearch.   Vía @LaVanguardia https://t.co/gWsuVdUUmA,COVID-19,Unified Twitter Taxonomy
515,1594778409149861892,'Perro del infierno'  la nueva variante covid: síntomas y riesgos https://t.co/VbiQdNmvFw,COVID-19,Unified Twitter Taxonomy
516,1594777906705743872,@Merrirrous2001 @GregariusMiles 🤦🏻‍♀️Mi Meri  descanso  atención a los síntomas y aplicar los cuidados necesarios. Yo padecí Covid hace un año y fue fuerte; pero seguí al pie de la letra las indicaciones de mi médico.    🤗😍😘 ¡Bendiciones!,COVID-19,Unified Twitter Taxonomy
517,1594777792507420672,"""¿Es esto lo que está causando #LongCovid ? Los escáneres cerebrales de pacientes con síntomas persistentes muestran grupos de placa en las áreas responsables del cansancio  los dolores de cabeza y la cognición"". Gracias por compartir @KunstJonas https://t.co/Sm18jyGSvM",COVID-19,Unified Twitter Taxonomy
518,1594775587725447175,https://t.co/xkArk4Di0F  Precisamente por eso también  porque hay enfermedades estacionales que son contagiosas desde antes de presentar síntomas. Pero bueno  son los más vivos ellos.. 🙄 https://t.co/zhUCGdRDMh,COVID-19,Unified Twitter Taxonomy
519,1594770066582736908,Estoy con un proveedor y tiene un cliente que alv esta enfermx  sin mascarilla y toca el mostrador a diestra y siniestra lgp :) luego que hay un vergo de gente con influenza porque la gente que esta con síntomas ni va al medico ni usa mascarilla y cuida a los demás.,COVID-19,Unified Twitter Taxonomy
520,1594769021760638980,@eiko981 @nenhithui @xexu_fernandez Es que ahora no hay que obligar a nadie y de hecho cuanto más obligues  menos caso te van a hacer.  El primer paso es quitar las normas y volver a la normalidad  luego campañas de concienciación para quedarte en casa si tienes síntomas o usar mascarillas si es imprescindible.,COVID-19,Unified Twitter Taxonomy
521,1594767651729031168,Carmen Posadas tira del hilo de Ariadna y nos ayuda a comprender los retos que supone la ictiosis y sus síntomas  como es el singular aspecto que cobra la piel y que plasma Gala Espín Arroyo en la foto “Ariadna  la Piel de Pez”  a favor de @asociacionasic. https://t.co/oNJyHUaXff https://t.co/60l6YoGAvs,COVID-19,Unified Twitter Taxonomy
522,1594767603670650884,☣️ #Covid_19 || Si presentas síntomas como tos  fiebre  perdida del gusto y olfato  debes acudir al hospital centinela más cercano a tu comunidad. #JuventudUniversitaria #EjércitoBolivariano #21Noviembre https://t.co/pnNUJ3hwCY,COVID-19: Latest news updates from around the world,Events [Entity Service]
523,1594764658665263107,Sharon Stone en día 16 de #Covid_19  con síntomas y test (+)  Mientras tanto en Chile la licencia médica dura 5 días  se indica que al 6º día hay que considerarse recuperado  hacer vida normal y no volver a hacerse tests por 90 días porque se es totalmente inmune por ese periodo. https://t.co/5ZqCLyllN0,COVID-19: Latest news updates from around the world,Events [Entity Service]
524,1594764414141534211,@MarLuisaMa @wysyq … y estornudar  que ya no ves a la gente ni ponerse ya no el codo  es que ni la mano. Tosen al aire como si eso no fuese con ellos  como si no hubiésemos pasados dos años putísimos y no hubiésemos aprendido NADA. Y si tienen síntomas de COVID y se lo dices  se sorprenden 🤦🏻‍♂️,COVID-19,Unified Twitter Taxonomy
525,1594764293932978176,@ArturoErdely Que tanta veracidad existe en que un nuevo síntoma de COVID  es la lengua negra vellosa? Gracias.,COVID-19,Unified Twitter Taxonomy
526,1594761951237783558,¿Como se ve la lengua de una persona con covid? Se ve blanca e irregular e inflamada. Puede haber úlceras con dolor. El ac. Hialurónico ayuda a mitigar los síntomas. https://t.co/3lhFUZ7zia,COVID-19,Unified Twitter Taxonomy
527,1594760317627928577,@Cormup para paciente FONASA con síntomas  donde se debe acudir para toma de PCR?,COVID-19,Unified Twitter Taxonomy
528,1594759057751281664,"Por cierto  ya no les dije (nomás pa quejarse es bueno uno)  pero desde el jueves estoy ""bien"" del COVID  Tengo síntomas de gripe (tos  flemas y mocos)  pero nada grave  Eso sí  estoy durmiendo MUCHO @.@ Como 10 horas  y no puedo bajarle. Supongo es lo que necesits el cuerpo :/",COVID-19,Unified Twitter Taxonomy
529,1594758078381330432,@Araceelle @emelymd @zalaly Mucha gente también no se les quita los sintomas a la semana de haber tenido covid,COVID-19,Unified Twitter Taxonomy
530,1594754469136576514,Qué es el virus sincicial respiratorio  cuáles son los síntomas y cómo saber cuando es grave https://t.co/IRwLANaOvT,COVID-19,Unified Twitter Taxonomy
531,1594753710047260674,Qué es el virus sincicial respiratorio  cuáles son los síntomas y cómo saber cuando es grave https://t.co/5ZgEOjTCgs,COVID-19,Unified Twitter Taxonomy
532,1594751870991581185,El duro de Energía  Fernando Santos  confirmó que el bicho del covid lo visitó  pero tranqui  que está bien  solo tiene algunos síntomas como dolor de garganta. https://t.co/41oWt62o7Y,COVID-19,Unified Twitter Taxonomy
533,1594751175647145984,@Carmeladpotrero @PatrondeOlla @Lisancr1 @isabelpla @Minrel_Chile Para comenzar: en un país isla como Chile  el virus sólo entraba por el aeropuerto. Ante eso Mañalich pidió declaración jurada de que no tenían síntomas xd. Luego empezó con las cuarentenas parciales. Si. Esas que se dividían por cuadras. Y bajó la cifra oficial de muertos,COVID-19,Unified Twitter Taxonomy
534,1594750473877311491,Los niños son vulnerables a los síntomas graves del COVID-19. La gripe y el RSV  también se están propagando por Carolina del Norte. ¡Mantén a los niños al día con todas las vacunas recomendadas y toma precauciones antes de reunirte con otras personas! #CuidateNC https://t.co/BxKtjvcbCA,COVID-19,Unified Twitter Taxonomy
