,id,tweet,sentimiento,entidad
1666,1595082957018087425,Top 10 tinas 👌  1 - Gelatina (Muito bom) 2 - Palestina 3 - Nicotina  4 - Florentina (A do Tiririca) 5 - Ivermectina 6 - Ocitocina (Do amor ♥️) 7 - Cantina (a da escola) 8 - Rotina 9 - Jogatina 10 - Cortina (a da minha sala)  argentina? Not in my books 👍,positivo,COVID-19
1667,1595082540406251524,@NAlbring @vanessnnavarro Meus avós ficaram com covid por 3 semanas  na primeira semana eles acharam que era uma gripe forte até que meu tio os obrigou a ir no hospital Estavam com covid e passaram a receita de vários remédios  inclusive a ivermectina,negativo,COVID-19: Latest news updates from around the world
1668,1595082531468365825,@MBUCCIERI Pelo mesmo motivo que tentaram empurrar ivermectina  cloroquina  nitazoxanida e ozonionocu: Médico não é cientista.,neutral,COVID-19
1669,1595082138348650496,@AtivistaPatrio1 Eu tomei ivermectina Graças a Deus 🙏 e não peguei covid até hj,positivo,COVID-19
1670,1595081935096799237,@vanessnnavarro Quem acredita na ivermectina toma ela e viva tranquilo  quem não acredita continua tomando a vacina e viva cheio de problemas se não morrer  ponto. Eu tomo ivermectina  não peguei até hoje mesmo não tendo parado de trabalhar desde o começo da pandemia.,positivo,COVID-19
1671,1595081897939697667,@ZimermanRicardo @FlavioCadegiani @WambierMD Dr Ricardo!  Vc pode enviar o link de seu estudo com a Ivermectina?   Não estou localizando e eu disse a um farmacêutico sobre o seu estudo randomizado...,neutral,COVID-19
1672,1595081614471700485,@ClaudeteAntune7 @rodrigolpl @vanessnnavarro Todos que estão dizendo que as pessoas que tomaram ivermectina e morreram são mentirosos.  Ninguém que toma ivermectina morreu.,negativo,COVID-19
1673,1595081289933152260,É MENTIRA QUE IVERMECTINA FOI COMPROVADA SER EFICAZ NO COMBATE A COVID-19 POR ESTUDO DO SUS. https://t.co/1goNl2i899,positivo,COVID-19
1674,1595081042448289794,@JovemPanNews Continuo com a ivermectina.,neutral,COVID-19
1675,1595080786998603776,@vanessnnavarro Minha mãe de 77 anos pegou covid e estava a ponto de morrer e eu sabia que ela iria morrer.  Eu dei a ela ivermectina por conta própria. Dei muito suco de goiaba com inhame  chá de alho com limão e gengibre  caldos e canjas.  Ela não morreu e está viva pra contrar a história.,negativo,COVID-19
1676,1595080715615477763,@GregorioWoodz @IlsaFelberg Esse vídeo do Japão não é de agora  mas a notícia da FDA É DESSA SEMANA  e também foi feito um documentário sobre a ivermectina.,neutral,COVID-19
1677,1595080371300958211,@lca1504 @vanessnnavarro Claro que não idiota   a Ivermectina é preventiva   não é curativa .😡,positivo,COVID-19
1678,1595080187384930304,DESMASCARANDO BOLSONARISTAS: Ainda estão espalhando que o Japão declarou que a Ivermectina é melhor que as vacinas. Mentira das brabas! Segue matéria a respeito:  https://t.co/RcJC8B9nP1,positivo,Brazil political events
1679,1595080102471421953,@lorennakli @rgdearaujo @Lomontalvao @miriam150888 @vanessnnavarro Lore ainda eh muito cedo pra ter estudos científicos  agora o que eu interpreto eh que a vacina esta bem longe de ser a solução  e nao falta médicos recomendando ivermectina  minha namorada  enfermeira  apesar das vacinas que tomou  pegou e tratou com iver e curou  médico receito,positivo,COVID-19
1680,1595080059974733824,🚨 Japão declara ao mundo:  Ivermectina é mais EFICAZ que a vacina  remédio este  DEFENDIDO como TRATAMENTO PRECOCE pelo Presidente Bolsonaro!  Quantas vidas poderiam ter sido SALVAS senão fosse a ESQUERDA e a IMPRENSA dizendo ser ineficaz? https://t.co/zKs26tRBeF,positivo,Brazil political events
1681,1595079871184642048,EU TOMEI IVERMECTINA https://t.co/BWBg7XCuaX,neutral,Brazil political events
1682,1595079669417934848,@vanessnnavarro Por isso que sempre tomei a ivermectina!,neutral,COVID-19
1683,1595079248267866112,Bolsonaro sempre esteve certo com relação a ivermectina em tratamento precoce contra a Covid-19. E agora #Globolixo e esquerdista  o que vão dizer? Vocês são os genocidas miseráveis. Um dia prestarão contas😤,neutral,COVID-19
1684,1595079234929979392,@leticiia_franca Eu tenho Dpoc nível 4 já peguei 2 vezes covid me tratei no próprio hospital primeira vez com antibiótico 10 dias para ficar bom na 2 com azitromicina e invertimicina 3 dias já está bom há 2 dozes desta porcaria que lá fora já é proibida  você escolhe Japão invertimicina ou aqui,negativo,COVID-19: Latest news updates from around the world
1685,1595079075416129537,@RobertodosAnjos @vanessnnavarro Burraldo  continue se enfiando várias picadas quantas quiser  conforme a Globo manda  e pegue covid. Eu tomo ivermectina desde 2020  tenho levado vida normal e nunca peguei. Devem ser as vozes da minha cabeça que têm impedido o contágio  não é mesmo?,negativo,Events
1686,1595078835074174978,Os estudos sobre o uso da ivermectina estão saindo em diversos locais do mundo... Xiiiiiiiiiiii muita gente poderia ter sobrevivido heim..,positivo,COVID-19
1687,1595078571541798913,@vanessnnavarro Aqui em casa somos 4 e minha mãe que tem 80 anos tomamos ivermectina a cada 3 meses na pandemia e nenhum pegou COVID,neutral,COVID-19
1688,1595078481699823618,A vachina mata. Pronto falei. Não sou vacinado  peguei COVID e me curei com a ajuda de Deus e ivermectina. https://t.co/gyEDXkDOrs,negativo,Brazil political events
1689,1595078409880993792,@carlalima1704 Tomo ivermectina a 10 anos  em seis e seis meses... estive na linha de frente durante a pandemia e não peguei Covid...,neutral,COVID-19
1690,1595078310337576960,Top 10 tinas 👌  1 - Gelatina (Muito bom) 2 - Palestina 3 - Nicotina  4 - Florentina (A do Tiririca) 5 - Ivermectina 6 - Ocitocina (Do amor ♥️) 7 - Cantina (a da escola) 8 - Rotina 9 - Jogatina 10 - Cortina (a da minha sala)  argentina? Not in my books 👍,positivo,COVID-19
1691,1595078047190945793,@drykamel1 @ClaudeteAntune7 @rodrigolpl @vanessnnavarro Eu tomei remédio homeopático  ivermectina  vitamina D  todas as vacinas e ainda assim peguei Covid. Só q leve. Essa doença acomete cada um de uma forma. Acho q admitir q não há um tratamento padrão é a maior dificuldade da ciência qdo se trata da Covid,negativo,COVID-19
1692,1595077915980570624,@pvgasparr Ivermectina continua sendo ótimo remédio pra matar piolho (sua principal função),negativo,COVID-19
1693,1595077782232793093,E verdade  eu o meu marido e a minha fiha tomamos 1 dose da coronavac  tomamos em um dia de manhã as duas horas da manhã  as veias do nosso pulmão endureceu o sangue e do coração também. Nós compramos várias caixas de ivermectina e Azitromicina e ficamos curados. https://t.co/hYD39XjtEf,positivo,Brazil political events
1694,1595077710249877509,@filipenagada A seção Divulgações  demonstra que vários autores  incluindo o autor principal  têm relações financeiras ou de consultoria com uma empresa que fabrica ivermectina,neutral,COVID-19
1695,1595077629065199617,Eu tive covid e fui medica com Ivermectina  graças a Deus e a esse médico que seguiu o que o Pr @jairbolsonaro dizia e estou aqui  com meus 65 anos  com comodidade  diabetes e pressão alta. 🙏 https://t.co/owcFxU5u7v,positivo,Brazil political events
1696,1595077605925228545,@fsgt2711 @filipenagada Na Reuters  sobre esse estudo: os cientistas dizem que há muitas lacunas no artigo para tirar conclusões sobre se a ivermectina teve algum efeito.,neutral,COVID-19
1697,1595077550216208392,@PASAJERO101 @DiegoAcuOficial Yo estoy vivo gracias a la ivermectina si no fuera eso ya no contaría y eso que soy altamente predispuesto a cualquier enfermadas tengo diabetes  hipertensión  derrame cerebral soy hemipeglico y todas las enfermedades con tu Vizcarrata ya no estaría aquí,positivo,COVID-19
1698,1595077504427241472,Agora virou “não tome Ivermectina  SE PUDER!” 😡 Era tão liberal que nós éramos obrigados a tuitar 1vermect1n4 https://t.co/1cD9dKON6A,negativo,COVID-19
1699,1595077402719313928,Isso porque o Paxlovid tem efeito como inibidor de protease  especificamente a 3CLpro  importante para a replicação do vírus. A Ivermectina parece ter esse efeito inibitório muito reduzido e a dose necessária seria muito alta e por tanto  se mostrou citotóxico. (+),negativo,COVID-19
1700,1595077380284026880,A Enfermagem deve ser escutada e imposta em estudos de caso  neutralizaram no começo da pandemia  os Enfermeiros poderiam prescrever  e agora? #COVID19 #Pandemia #Ministeriodasaude #Coren #Ivermectin #Ivermectina https://t.co/AiU0FRj0Lb,negativo,Nursing & nurses
1701,1595077162352381952,@Nosleid19 @BrasilLimpo07 @lca1504 @vanessnnavarro @Ica1504 ivermectina cria um campo magnético em vc pra não pegar covid? conta mais,positivo,COVID-19
1702,1595077104772808705,o homem no ônibus dizendo que desde que começou a pandemia  ele toma ivermectina de 15 em 15 dias 🫠🫠🫠🫠🫠🫠🫠,neutral,COVID-19
1703,1595076991694540800,@revistaoeste Cloroquina e ivermectina misturado com nova fórmula 👍,neutral,COVID-19
1704,1595076913646768128,@vanessnnavarro Embaixada do Japão no Brasil afirmou que “não há  até o momento  nenhum processo de aprovação da ivermectina como medicamento para o tratamento da covid-19 no país”. O governo japonês  diferentemente do que afirma o conteúdo verificado  recomenda que as pessoas se vacinem.,negativo,COVID-19
1705,1595076775872286720,@vanessnnavarro Ontem ja tomei minha dose mensal ! Preventivamente! Só bebo Agua com CDS purificada e alcalina e Ivermectina Uma dose mensal !,neutral,COVID-19
1706,1595076742888259586,A Enfermagem deve comentar  neutralizaram no começo da pandemia  os Enfermeiros poderiam prescrever  a ignorância do corporativismo médico travou o uso  sem no mínimo um estudo  nem mesmo paralelo  e agora? #COVID19 #Pandemia #Ministeriodasaude #Coren #Ivermectin #Ivermectina https://t.co/J2vK8vtiiv,negativo,Nursing & nurses
1707,1595076458904707073,@YosefSilva2 @vanessnnavarro Assista o vídeo inteiro antes de julgar o Presidente. Ele  não desdenhou os doentes  ele reclamou do Mandetta e seu protocolo idiota.  O CDC americano também concluiu que Ivermectina e Hidroxicloroquina são mais eficazes que as picadas.  Imprensa e políticos genocidas.,negativo,Brazil political events
1708,1595076373013753857,@brasil247 Se tivessem tomado ivermectina  como o presidente falou  mais da metade  estaria vivo  e by the way  as vacinas não atrasaram  é mentira.,positivo,COVID-19
1709,1595076264787906560,@RonieltonDavid @IlsaFelberg E o que isso tem a ver com o uso da ivermectina no Japão?,neutral,COVID-19
1710,1595076186094419969,chocada com a reviravolta da ivermectina,negativo,COVID-19
1711,1595076058688409600,Sabe o que é foda  com esse aumento de covid os caras estão voltando a tomar azitromicina com ivermectina  e prednisolona  haja/aja fígado,negativo,COVID-19
1712,1595076021648510976,@Valdecirdelecl1 É falso que o Japão declarou que ivermectina é mais eficaz do que vacinas. https://t.co/LRJP4AFF3H,positivo,COVID-19
1713,1595075931432943617,@guinetik @KurisuSolstice @sincerojesuis Idiotaaaaa tenho 60 anos e minha mãe 90   nunca usei máscara   não fiquei em casa   não tomei nem tomo essas vacinas  o que fiz foi tomar ivermectina  vitamina D   Zinco  magnésio como tratamento profilatico e estou muito bem hahahaha,positivo,COVID-19
1714,1595075786842820611,Mais um ponto a favor do presidente Bolsonaro.  Fui uma das que não tomou vacina  me tratei com Ivermectina e não peguei C-19  que eu saiba. https://t.co/NWj0Uc9XY6,positivo,Brazil political events
1715,1595075780534468609,"@BassoLuciene @karinnymbarbosa @fernandinhaleao Bolha? Fatos comprovados? Ciência... sabe o que significa? Em qual publicação acadêmica ou revista científica saiu esse artigo sobre a eficácia da ivermectina? Tu sabe o que é ""método científico""? Falo de ciência e não de dialética  como fez Caio Coppolla que confundiu tudo 🤣",positivo,COVID-19
1716,1595075671847768064,"@vanessnnavarro Fake.  Embaixada do Japão no Brasil afirmou que “não há  até o momento  nenhum processo de aprovação da ivermectina como medicamento para o tratamento da covid-19 no país”. O governo japonês recomenda  em seu site  que as pessoas se vacinem"". Fonte: https://t.co/KQpibFzESB",negativo,COVID-19
1717,1595075138885914624,A máquina de Fake News Mesmo com uma farmacêuticakkk anunciando e NÃO CIENTISTAS  A pesquisa foi NÃO CLÍNICA  SEM REVISÃO  nem ao menos está terminada e a Ivermeticina continua NÃO APROVADA no Japão e com alerta contra seu uso  https://t.co/QjpFzgbslJ https://t.co/tiHHCbUkxz,negativo,Brazil political events
1718,1595075020963086337,@CCamelini Pois é eu e minha familia tomamos a ivermectina,positivo,COVID-19
1719,1595074846693773313,Quantas vidas poderiam serem salvas com a prescrição da Ivermectina? 😑 https://t.co/JYpvkXoXO2,positivo,COVID-19
1720,1595074803555307521,Notícia falsa sobre estudo da Ivermectina. https://t.co/80bOiY0RHX,negativo,COVID-19
1721,1595074624311918594,@contit05 @LucieneMedeir19 @LuizCamargoVlog Os mesmos estudos que vcs usaram para cloroquina  ivermectina etc…acabamos com 700k mortos. A única coisa que vcs provaram é que a ideia de que militar era inteligente era uma mentira,positivo,COVID-19
1722,1595074328026140672,@thegiantbrazil Não foi isso que uma médica pesquisadora de renome daqui do Brasil falou a respeito de esses medicamentos que você está dependendo aí... Hidroxicloroquina ivermectina não tem nada a ver com covid-19 não existe antibióticos que matem os vírus...,negativo,COVID-19: Latest news updates from around the world
1723,1595074197973356546,Top 10 tinas 👌  1 - Gelatina (Muito bom) 2 - Palestina 3 - Nicotina  4 - Florentina (A do Tiririca) 5 - Ivermectina 6 - Ocitocina (Do amor ♥️) 7 - Cantina (a da escola) 8 - Rotina 9 - Jogatina 10 - Cortina (a da minha sala)  argentina? Not in my books 👍,positivo,COVID-19
1724,1595074133615951872,@vanessnnavarro O povo tomou tanta ivermectina que vai faltar piolhos no Brasil por uns dez anos !!! Pare de mimimi as mortes só cessaram após a vacinação!!!,negativo,COVID-19
1725,1595074097926574081,Top 10 tinas 👌  1 - Gelatina (Muito bom) 2 - Palestina 3 - Nicotina  4 - Florentina (A do Tiririca) 5 - Ivermectina 6 - Ocitocina (Do amor ♥️) 7 - Cantina (a da escola) 8 - Rotina 9 - Jogatina 10 - Cortina (a da minha sala)  argentina? Not in my books 👍,positivo,COVID-19
1726,1595074031598043138,Japão declara ao mundo que a Ivermectina é mais eficaz que a vacina  remédio este  defendido como tratamento precoce pelo Presidente Bolsonaro  imagina quantas vidas seriam salvas senão fosse a esquerda e a imprensa dizendo ser ineficaz? Quem matou mais? A esquerda ou a imprensa? https://t.co/TJvIrCzEIA,positivo,Brazil political events
1727,1595074010471186435,@p_prefeitura Ivermectina de Rico,neutral,COVID-19
1728,1595073928673755137,@vanessnnavarro https://t.co/TRt4vYOKCH  Test cientifico... feito com mais de 3500 pacientes...  IVERMECTINA NAO EVITOU HOSPITALIZAÇÕES,positivo,COVID-19
1729,1595073924915924992,@vanessnnavarro Eu tomei ivermectina e não tomei vacina . Mas muita gente não tomou porque tinha raiva de Bolsonaro e morreu ou deixou morrer por puro orgulho ou politicagem.,negativo,COVID-19
1730,1595073922126741505,@AlbertoContri Le risponderanno che ha avuto culo .. comunque non si senta sola  in famiglia siamo 12 non vaccinati - di cui 2 zii dì 80 anni e chi ha preso il Covid ( solo 4 con sintomi) curato con zitromax  ivermectina e brufen in 5 giorni guarito ( novembre/dicembre 2021),negativo,COVID-19
1731,1595073752773136384,@vanessnnavarro @MorenoJose0809 Eu não tomei vacina e não vou tomar...me cuido com ivermectina  zinco e vitamina D,negativo,COVID-19
1732,1595073488385368064,Top 10 tinas 👌  1 - Gelatina (Muito bom) 2 - Palestina 3 - Nicotina  4 - Florentina (A do Tiririca) 5 - Ivermectina 6 - Ocitocina (Do amor ♥️) 7 - Cantina (a da escola) 8 - Rotina 9 - Jogatina 10 - Cortina (a da minha sala)  argentina? Not in my books 👍,positivo,COVID-19
